interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	26979	targetStack	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	26980	sourceStack	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 pop	36875	typeArguments	NodeArray<TypeNode>
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7584	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7591	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7618	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7621	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7761	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7793	typeElements	TypeElement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7849	result	Symbol
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7849	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7856	result	Symbol
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	7856	result	Symbol
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	9495	statements	Statement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	9512	deferredPrivatesStack	Map<SymbolId, Symbol>[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	9520	results	Statement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	9830	results	Statement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	10616	results	Statement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	10616	results	Statement[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	10794	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	10794	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	10980	results	IndexSignatureDeclaration[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11133	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11139	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11142	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11143	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11431	resolutionResults	boolean[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11565	spreadableProperties	Symbol[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	11568	unspreadableToRestKeys	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	13199	resolvedImplementsTypes	BaseType[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	13491	memberTypeList	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	14156	duplicates	number[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	14195	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	14421	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	14458	mixedTypes	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	14461	mixedTypes	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	15316	baseTypes	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	15643	propTypes	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	15996	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	16229	parameters	Symbol[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	16313	result	T
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	16665	computedPropertySymbols	Symbol[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	17946	expandedTypes	Type[]
interface receiver (needs implementer fan-out)	src/compiler/checker.ts 	 push	18302	reducedTypes	Type[]
