vta-closure-callee (func literal named by vta)	internal/transformers/declarations/transform.go	transformJSDocOptionalType	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$1$1
interface method dispatch	internal/tsoptions/tsconfigparsing.go	getFileNamesFromConfigSpecs	internal/bundled/embed.go	UseCaseSensitiveFileNames
multi-hop receiver chain	internal/transformers/declarations/transform.go	transformJSDocAllType	internal/transformers/transformer.go	EmitContext
vta-closure-callee (func literal named by vta)	internal/contentmapper/hostimpl.go	normalizeDiagnosticDirectives	internal/contentmapper/hostimpl.go	normalizeDiagnosticDirectives$1
interface method dispatch	internal/lsp/lspwatcher/lspwatcher.go	emitSyntheticCreates	internal/bundled/embed.go	WalkDir
interface method dispatch (single impl)	internal/transformers/estransforms/esdecorator.go	createCallBinding	internal/ast/ast_generated.go	AsPropertyAccessExpression
interface method dispatch	internal/checker/nodebuilderimpl.go	isHomomorphicMappedTypeWithNonHomomorphicInstantiation	internal/checker/types.go	AsType
multi-hop receiver chain	internal/module/resolver.go	GetAutomaticTypeDirectiveNames	internal/api/callbackfs.go	FileExists
vta-closure-callee (func literal named by vta)	internal/checker/checker.go	filterType	internal/checker/checker.go	getContextualTypeForReturnExpression$1
multi-hop receiver chain	internal/tsoptions/tsconfigparsing.go	GetParsedCommandLineOfConfigFile	internal/vfs/trackingvfs/trackingvfs.go	UseCaseSensitiveFileNames
interface method dispatch	internal/printer/semicolon_writer.go	DecreaseIndent	internal/printer/changetrackerwriter.go	DecreaseIndent
interface method dispatch	internal/execute/incremental/program.go	ensureHasErrorsForState	internal/core/compileroptions.go	IsIncremental
other: concrete struct method missed	internal/transformers/tstransforms/legacydecorators.go	elideNodes	internal/ast/ast.go	NewNodeList
closure-caller naming	internal/project/overlayfs.go	ECMALineInfo$1	internal/sourcemap/lineinfo.go	CreateECMALineInfo
interface method dispatch (single impl)	internal/printer/printer.go	emitStatement	internal/ast/ast_generated.go	AsSwitchStatement
closure-caller naming	internal/checker/nodecopy.go	getExistingNodeTreeVisitor$9	internal/checker/nodebuilderimpl.go	getTypeFromTypeNode
closure-caller naming	internal/ls/autoimport/registry.go	updateIndexes$1	internal/ls/autoimport/util.go	getResolvedPackageNames
multi-hop receiver chain	internal/transformers/estransforms/esdecorator.go	createCallBinding	internal/transformers/transformer.go	EmitContext
interface method dispatch	internal/checker/grammarchecks.go	checkGrammarForInOrForOfStatement	internal/compiler/program.go	GetSourceFileMetaData
