cmd/tsgo/lsp.go	newParentProcessWatchdog$1	cmd/tsgo/lsp.go	startParentProcessWatchdog
internal/api/session.go	handleGetOuterTypeParametersOfType$1	internal/checker/types.go	AsInterfaceType
internal/api/session.go	handleGetOuterTypeParametersOfType$1	internal/checker/types.go	OuterTypeParameters
internal/api/session.go	handleGetParameterType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetParameterType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetPropertiesOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetPropertiesOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetPropertyOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetPropertyOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetReferencedSymbolsForNode	internal/ls/findallreferences.go	Node
internal/api/session.go	handleGetReferencesToSymbolInFile	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetReferencesToSymbolInFile	internal/compiler/program.go	GetSourceFile
internal/api/session.go	handleGetReferencesToSymbolInFile	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetRegularTypeOfType$1	internal/checker/types.go	AsLiteralType
internal/api/session.go	handleGetRegularTypeOfType$1	internal/checker/types.go	RegularType
internal/api/session.go	handleGetResolvedSignature	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetResolvedSignature	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetRestTypeOfSignature	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetRestTypeOfSignature	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetReturnTypeOfSignature	internal/checker/exports.go	GetReturnTypeOfSignature
internal/api/session.go	handleGetReturnTypeOfSignature	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetReturnTypeOfSignature	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetShorthandAssignmentValueSymbol	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetShorthandAssignmentValueSymbol	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSignatureFromDeclaration	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSignatureFromDeclaration	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSignaturesOfType	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSignaturesOfType	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSourceFileMetadata	internal/ast/ast.go	Path
internal/api/session.go	handleGetSourceFileNames	internal/ast/ast.go	FileName
internal/api/session.go	handleGetSymbolAtLocation	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolAtLocation	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolAtLocation	internal/project/checkerpool.go	noop
internal/api/session.go	handleGetSymbolAtPosition	internal/ast/ast.go	GetPositionMap
internal/api/session.go	handleGetSymbolAtPosition	internal/ast/positionmap.go	UTF16ToUTF8
internal/api/session.go	handleGetSymbolAtPosition	internal/checker/checker.go	GetSymbolAtLocation
internal/api/session.go	handleGetSymbolAtPosition	internal/compiler/checkerpool.go	noop
internal/api/session.go	handleGetSymbolAtPosition	internal/compiler/program.go	GetSourceFile
