build.rs	main	build.rs	set_git_revision_hash
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	dfa_size_limit
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	dfa_state_limit
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	hybrid_cache_capacity
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	nfa_size_limit
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	onepass_size_limit
crates/regex/src/config.rs	to_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	utf8_empty
crates/regex/src/error.rs	generic	crates/regex/src/error.rs	Regex
crates/regex/src/error.rs	regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/error.rs	size_limit
crates/regex/src/error.rs	regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/error.rs	syntax_error
crates/regex/src/error.rs	regex	crates/regex/src/error.rs	Regex
crates/regex/src/error.rs	regex	crates/regex/src/error.rs	generic
crates/regex/src/literal.rs	choose	crates/regex/src/literal.rs	has_poisonous_literal
crates/regex/src/literal.rs	choose	crates/regex/src/literal.rs	is_finite
crates/regex/src/literal.rs	choose	crates/regex/src/literal.rs	len
crates/regex/src/literal.rs	choose	crates/regex/src/literal.rs	make_inexact
crates/regex/src/literal.rs	choose	crates/regex/src/literal.rs	min_literal_len
crates/regex/src/literal.rs	cross	crates/regex/src/literal.rs	choose
crates/regex/src/literal.rs	cross	crates/regex/src/literal.rs	cross_forward
crates/regex/src/literal.rs	cross	crates/regex/src/literal.rs	enforce_literal_len
crates/regex/src/literal.rs	cross	crates/regex/src/literal.rs	make_infinite
crates/regex/src/literal.rs	cross	crates/regex/src/literal.rs	max_cross_len
crates/regex/src/literal.rs	cross_forward	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	cross_forward
crates/regex/src/literal.rs	dedup	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	dedup
crates/regex/src/literal.rs	empty	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	empty
crates/regex/src/literal.rs	enforce_literal_len	crates/regex/src/literal.rs	keep_first_bytes
crates/regex/src/literal.rs	extract	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	exact
crates/regex/src/literal.rs	extract	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	kind
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	enforce_literal_len
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract_alternation
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract_class_bytes
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract_class_unicode
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract_concat
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	extract_repetition
crates/regex/src/literal.rs	extract	crates/regex/src/literal.rs	singleton
crates/regex/src/literal.rs	extract_alternation	crates/regex/src/literal.rs	empty
crates/regex/src/literal.rs	extract_class_bytes	crates/regex/src/literal.rs	class_over_limit_bytes
crates/regex/src/literal.rs	extract_class_bytes	crates/regex/src/literal.rs	empty
crates/regex/src/literal.rs	extract_class_bytes	crates/regex/src/literal.rs	enforce_literal_len
crates/regex/src/literal.rs	extract_class_bytes	crates/regex/src/literal.rs	infinite
crates/regex/src/literal.rs	extract_class_unicode	crates/regex/src/literal.rs	class_over_limit_unicode
crates/regex/src/literal.rs	extract_class_unicode	crates/regex/src/literal.rs	empty
crates/regex/src/literal.rs	extract_class_unicode	crates/regex/src/literal.rs	enforce_literal_len
crates/regex/src/literal.rs	extract_class_unicode	crates/regex/src/literal.rs	infinite
crates/regex/src/literal.rs	extract_concat	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	exact
crates/regex/src/literal.rs	extract_concat	crates/regex/src/literal.rs	singleton
crates/regex/src/literal.rs	extract_repetition	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	exact
crates/regex/src/literal.rs	extract_repetition	crates/regex/src/literal.rs	extract
crates/regex/src/literal.rs	extract_repetition	crates/regex/src/literal.rs	make_inexact
crates/regex/src/literal.rs	extract_repetition	crates/regex/src/literal.rs	singleton
crates/regex/src/literal.rs	extract_repetition	crates/regex/src/literal.rs	union
crates/regex/src/literal.rs	extract_untagged	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	optimize_for_prefix_by_preference
crates/regex/src/literal.rs	extract_untagged	crates/regex/src/literal.rs	extract
crates/regex/src/literal.rs	extract_untagged	crates/regex/src/literal.rs	is_good
crates/regex/src/literal.rs	extract_untagged	crates/regex/src/literal.rs	make_infinite
crates/regex/src/literal.rs	has_poisonous_literal	crates/regex/src/literal.rs	literals
crates/regex/src/literal.rs	infinite	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	infinite
crates/regex/src/literal.rs	is_empty	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	is_empty
crates/regex/src/literal.rs	is_exact	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	is_exact
crates/regex/src/literal.rs	is_finite	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	is_finite
crates/regex/src/literal.rs	is_good	crates/regex/src/literal.rs	has_poisonous_literal
crates/regex/src/literal.rs	is_good	crates/regex/src/literal.rs	len
crates/regex/src/literal.rs	is_good	crates/regex/src/literal.rs	min_literal_len
crates/regex/src/literal.rs	is_inexact	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	is_inexact
crates/regex/src/literal.rs	is_poisonous	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	as_bytes
crates/regex/src/literal.rs	is_poisonous	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	is_empty
crates/regex/src/literal.rs	is_poisonous	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	len
crates/regex/src/literal.rs	is_poisonous	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	rank
crates/regex/src/literal.rs	is_really_good	crates/regex/src/literal.rs	has_poisonous_literal
crates/regex/src/literal.rs	is_really_good	crates/regex/src/literal.rs	len
crates/regex/src/literal.rs	is_really_good	crates/regex/src/literal.rs	min_literal_len
crates/regex/src/literal.rs	keep_first_bytes	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	keep_first_bytes
crates/regex/src/literal.rs	len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	len
crates/regex/src/literal.rs	literals	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	literals
crates/regex/src/literal.rs	make_inexact	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	make_inexact
crates/regex/src/literal.rs	make_infinite	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	make_infinite
crates/regex/src/literal.rs	max_cross_len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	max_cross_len
crates/regex/src/literal.rs	max_literal_len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	max_literal_len
crates/regex/src/literal.rs	max_union_len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	max_union_len
crates/regex/src/literal.rs	min_literal_len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	min_literal_len
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	is_accelerated
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	new
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	contains_word_unicode
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	is_alternation_literal
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	look_set
crates/regex/src/literal.rs	new	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	properties
crates/regex/src/literal.rs	new	crates/regex/src/config.rs	config
crates/regex/src/literal.rs	new	crates/regex/src/config.rs	hir
crates/regex/src/literal.rs	new	crates/regex/src/literal.rs	extract_untagged
crates/regex/src/literal.rs	new	crates/regex/src/literal.rs	new
crates/regex/src/literal.rs	new	crates/regex/src/literal.rs	none
crates/regex/src/literal.rs	none	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	infinite
crates/regex/src/literal.rs	one_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	literals
crates/regex/src/literal.rs	one_regex	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	alternation
crates/regex/src/literal.rs	push	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	push
crates/regex/src/literal.rs	singleton	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	singleton
crates/regex/src/literal.rs	sort	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	sort
crates/regex/src/literal.rs	union	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/literal.rs	union
crates/regex/src/literal.rs	union	crates/regex/src/literal.rs	dedup
crates/regex/src/literal.rs	union	crates/regex/src/literal.rs	keep_first_bytes
crates/regex/src/literal.rs	union	crates/regex/src/literal.rs	make_infinite
crates/regex/src/literal.rs	union	crates/regex/src/literal.rs	max_union_len
crates/regex/src/literal.rs	union	crates/regex/src/literal.rs	union
crates/regex/src/matcher.rs	build	crates/regex/src/matcher.rs	build_many
crates/regex/src/matcher.rs	build_literals	crates/regex/src/matcher.rs	build_many
crates/regex/src/matcher.rs	capture_count	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	captures_len
crates/regex/src/matcher.rs	capture_index	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	group_info
crates/regex/src/matcher.rs	capture_index	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/captures.rs	to_index
crates/regex/src/matcher.rs	captures_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	search_captures
crates/regex/src/matcher.rs	captures_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/captures.rs	is_match
crates/regex/src/matcher.rs	captures_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	new
crates/regex/src/matcher.rs	captures_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	span
crates/regex/src/matcher.rs	captures_at	crates/regex/src/matcher.rs	captures_mut
crates/regex/src/matcher.rs	crlf	crates/matcher/src/lib.rs	crlf
crates/regex/src/matcher.rs	default	crates/regex/src/matcher.rs	new
crates/regex/src/matcher.rs	find_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	find
crates/regex/src/matcher.rs	find_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	new
crates/regex/src/matcher.rs	find_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	span
crates/regex/src/matcher.rs	find_at	crates/matcher/src/lib.rs	new
crates/regex/src/matcher.rs	find_candidate_line	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	new
crates/regex/src/matcher.rs	find_candidate_line	crates/matcher/src/lib.rs	Candidate
crates/regex/src/matcher.rs	get	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/captures.rs	get_group
crates/regex/src/matcher.rs	get	crates/matcher/src/lib.rs	new
crates/regex/src/matcher.rs	len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/captures.rs	all_group_len
crates/regex/src/matcher.rs	len	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/captures.rs	group_info
crates/regex/src/matcher.rs	new	crates/regex/src/matcher.rs	build
crates/regex/src/matcher.rs	new	crates/regex/src/matcher.rs	new
crates/regex/src/matcher.rs	new_captures	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	create_captures
crates/regex/src/matcher.rs	new_captures	crates/regex/src/matcher.rs	new
crates/regex/src/matcher.rs	new_line_matcher	crates/regex/src/matcher.rs	build
crates/regex/src/matcher.rs	new_line_matcher	crates/regex/src/matcher.rs	line_terminator
crates/regex/src/matcher.rs	new_line_matcher	crates/regex/src/matcher.rs	new
crates/regex/src/matcher.rs	shortest_match_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/meta/regex.rs	search_half
crates/regex/src/matcher.rs	shortest_match_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	new
crates/regex/src/matcher.rs	shortest_match_at	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-automata-0.4.18/src/util/search.rs	span
crates/regex/src/non_matching.rs	non_matching_bytes	crates/matcher/src/lib.rs	full
crates/regex/src/non_matching.rs	non_matching_bytes	crates/regex/src/non_matching.rs	remove_matching_bytes
crates/regex/src/non_matching.rs	remove_matching_bytes	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	kind
crates/regex/src/non_matching.rs	remove_matching_bytes	crates/matcher/src/lib.rs	remove
crates/regex/src/non_matching.rs	remove_matching_bytes	crates/regex/src/non_matching.rs	remove_matching_bytes
crates/regex/src/strip.rs	strip_from_match	crates/matcher/src/lib.rs	as_byte
crates/regex/src/strip.rs	strip_from_match	crates/matcher/src/lib.rs	is_crlf
crates/regex/src/strip.rs	strip_from_match	crates/regex/src/strip.rs	strip_from_match_ascii
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	Bytes
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	Unicode
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	alternation
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	capture
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	class
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	concat
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	difference
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	empty
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	into_kind
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	literal
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	look
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	new
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	ranges
crates/regex/src/strip.rs	strip_from_match_ascii	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/regex-syntax-0.8.11/src/hir/mod.rs	repetition
crates/regex/src/strip.rs	strip_from_match_ascii	crates/regex/src/error.rs	InvalidLineTerminator
crates/regex/src/strip.rs	strip_from_match_ascii	crates/regex/src/error.rs	NotAllowed
crates/regex/src/strip.rs	strip_from_match_ascii	crates/regex/src/error.rs	new
crates/searcher/examples/search-stdin.rs	main	crates/searcher/examples/search-stdin.rs	example
crates/searcher/src/line_buffer.rs	absolute_byte_offset	crates/searcher/src/line_buffer.rs	absolute_byte_offset
crates/searcher/src/line_buffer.rs	binary_byte_offset	crates/searcher/src/line_buffer.rs	binary_byte_offset
crates/searcher/src/line_buffer.rs	buffer	crates/searcher/src/line_buffer.rs	buffer
crates/searcher/src/line_buffer.rs	consume	crates/searcher/src/line_buffer.rs	consume
crates/searcher/src/line_buffer.rs	ensure_capacity	crates/searcher/src/line_buffer.rs	alloc_error
crates/searcher/src/line_buffer.rs	ensure_capacity	crates/searcher/src/line_buffer.rs	free_buffer
crates/searcher/src/line_buffer.rs	fill	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bstr-1.13.0/src/ext_slice.rs	rfind_byte
crates/searcher/src/line_buffer.rs	fill	crates/searcher/src/line_buffer.rs	buffer
crates/searcher/src/line_buffer.rs	fill	crates/searcher/src/line_buffer.rs	fill
crates/searcher/src/line_buffer.rs	fill	crates/searcher/src/line_buffer.rs	is_quit
crates/searcher/src/line_buffer.rs	fill	crates/searcher/src/line_buffer.rs	replace_bytes
crates/searcher/src/line_buffer.rs	fill	crates/searcher/src/line_buffer.rs	roll
crates/searcher/src/line_buffer.rs	new	crates/searcher/src/line_buffer.rs	clear
crates/searcher/src/line_buffer.rs	replace_bytes	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bstr-1.13.0/src/ext_slice.rs	find_byte
crates/searcher/src/lines.rs	count	/Users/chrishafley/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/memchr-2.8.3/src/memchr.rs	memchr_iter
crates/searcher/src/lines.rs	locate	crates/matcher/src/lib.rs	end
crates/searcher/src/lines.rs	locate	crates/matcher/src/lib.rs	new
crates/searcher/src/lines.rs	new	crates/searcher/src/lines.rs	new
crates/searcher/src/lines.rs	next	crates/searcher/src/lines.rs	next_impl
crates/searcher/src/lines.rs	next	crates/searcher/src/lines.rs	next_match
crates/searcher/src/lines.rs	next_match	crates/matcher/src/lib.rs	new
crates/searcher/src/lines.rs	next_match	crates/searcher/src/lines.rs	next_impl
crates/searcher/src/lines.rs	preceding	crates/searcher/src/lines.rs	preceding_by_pos
crates/searcher/src/lines.rs	without_terminator	crates/matcher/src/lib.rs	as_bytes
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/searcher/src/lines.rs	new
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	after_context_by_line	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/matcher/src/lib.rs	is_empty
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/searcher/src/lines.rs	new
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/searcher/src/lines.rs	next_match
crates/searcher/src/searcher/core.rs	before_context_by_line	crates/searcher/src/lines.rs	preceding
crates/searcher/src/searcher/core.rs	begin	crates/searcher/src/sink.rs	begin
crates/searcher/src/searcher/core.rs	binary_data	crates/searcher/src/sink.rs	binary_data
crates/searcher/src/searcher/core.rs	count_lines	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	count_lines	crates/searcher/src/lines.rs	count
crates/searcher/src/searcher/core.rs	detect_binary	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	detect_binary	crates/searcher/src/searcher/mod.rs	quit_byte
crates/searcher/src/searcher/core.rs	find	crates/matcher/src/lib.rs	find
crates/searcher/src/searcher/core.rs	find	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	find	crates/searcher/src/searcher/core.rs	increment_count
crates/searcher/src/searcher/core.rs	find	crates/searcher/src/searcher/core.rs	matcher
crates/searcher/src/searcher/core.rs	find	crates/searcher/src/sink.rs	error_message
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	find_candidate_line
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	offset
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/matcher/src/lib.rs	zero
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/searcher/src/lines.rs	locate
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/searcher/src/searcher/core.rs	pos
crates/searcher/src/searcher/core.rs	find_by_line_fast	crates/searcher/src/sink.rs	error_message
crates/searcher/src/searcher/core.rs	finish	crates/searcher/src/sink.rs	finish
crates/searcher/src/searcher/core.rs	has_exceeded_match_limit	crates/searcher/src/searcher/core.rs	count
crates/searcher/src/searcher/core.rs	is_line_by_line_fast	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	is_line_by_line_fast	crates/matcher/src/lib.rs	line_terminator
crates/searcher/src/searcher/core.rs	is_line_by_line_fast	crates/matcher/src/lib.rs	non_matching_bytes
crates/searcher/src/searcher/core.rs	is_match	crates/matcher/src/lib.rs	is_match
crates/searcher/src/searcher/core.rs	is_match	crates/searcher/src/lines.rs	without_terminator
crates/searcher/src/searcher/core.rs	match_by_line	crates/searcher/src/searcher/core.rs	is_line_by_line_fast
crates/searcher/src/searcher/core.rs	match_by_line	crates/searcher/src/searcher/core.rs	match_by_line_slow
crates/searcher/src/searcher/core.rs	match_by_line_fast	crates/searcher/src/searcher/core.rs	has_exceeded_match_limit
crates/searcher/src/searcher/core.rs	match_by_line_fast	crates/searcher/src/searcher/core.rs	increment_count
crates/searcher/src/searcher/core.rs	match_by_line_fast	crates/searcher/src/searcher/core.rs	set_pos
crates/searcher/src/searcher/core.rs	match_by_line_fast	crates/searcher/src/searcher/mod.rs	max_context
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/matcher/src/lib.rs	as_byte
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/matcher/src/lib.rs	end
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/matcher/src/lib.rs	is_empty
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/matcher/src/lib.rs	new
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/matcher/src/lib.rs	start
crates/searcher/src/searcher/core.rs	match_by_line_fast_invert	crates/searcher/src/lines.rs	new
