cmd/tsgo/sys.go	childProcess	internal/contentmapper/hostimpl.go	processExitState
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedInlineValueClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedLinkedEditingRangeClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedMonikerClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedPublishDiagnosticsClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedReferenceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedRenameClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedSelectionRangeClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedSemanticTokensClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedSignatureHelpClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentFilterClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentSyncClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedTypeDefinitionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedTypeHierarchyClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWindowClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedShowDocumentClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWindowClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedShowMessageRequestClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedCodeLensWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedDiagnosticWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedDidChangeConfigurationClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedDidChangeWatchedFilesClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedExecuteCommandClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedFileOperationClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedFoldingRangeWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedInlayHintWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedInlineValueWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedSemanticTokensWorkspaceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedTextDocumentContentClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceEditClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceSymbolClientCapabilities
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceEditClientCapabilities	internal/lsp/lsproto/lsp_generated.go	FailureHandlingKind
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceEditClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedChangeAnnotationsSupportOptions
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceEditClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResourceOperationKind
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceSymbolClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedClientSymbolKindOptions
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceSymbolClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedClientSymbolResolveOptions
internal/lsp/lsproto/lsp_generated.go	ResolvedWorkspaceSymbolClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ResolvedClientSymbolTagOptions
internal/lsp/lsproto/lsp_generated.go	RunGCResponse	internal/lsp/lsproto/lsp.go	Null
internal/lsp/lsproto/lsp_generated.go	SaveAllocProfileResponse	internal/lsp/lsproto/lsp_generated.go	ProfileResult
internal/lsp/lsproto/lsp_generated.go	SaveHeapProfileResponse	internal/lsp/lsproto/lsp_generated.go	ProfileResult
internal/lsp/lsproto/lsp_generated.go	SelectedCompletionInfo	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	SelectionRange	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	SelectionRange	internal/lsp/lsproto/lsp_generated.go	SelectionRange
internal/lsp/lsproto/lsp_generated.go	SelectionRangeParams	internal/lsp/lsproto/lsp.go	HasTextDocumentURI
internal/lsp/lsproto/lsp_generated.go	SelectionRangeParams	internal/lsp/lsproto/lsp_generated.go	IntegerOrString
internal/lsp/lsproto/lsp_generated.go	SelectionRangeParams	internal/lsp/lsproto/lsp_generated.go	Position
internal/lsp/lsproto/lsp_generated.go	SelectionRangeParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SelectionRangeRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	DocumentSelectorOrNull
internal/lsp/lsproto/lsp_generated.go	SelectionRangeResponse	internal/lsp/lsproto/lsp_generated.go	SelectionRangesOrNull
internal/lsp/lsproto/lsp_generated.go	SelectionRangesOrNull	internal/lsp/lsproto/lsp_generated.go	SelectionRange
internal/lsp/lsproto/lsp_generated.go	SemanticTokensClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ClientSemanticTokensRequestOptions
internal/lsp/lsproto/lsp_generated.go	SemanticTokensClientCapabilities	internal/lsp/lsproto/lsp_generated.go	TokenFormat
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDelta	internal/lsp/lsproto/lsp_generated.go	SemanticTokensEdit
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDeltaParams	internal/lsp/lsproto/lsp.go	HasTextDocumentURI
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDeltaParams	internal/lsp/lsproto/lsp_generated.go	IntegerOrString
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDeltaParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDeltaPartialResult	internal/lsp/lsproto/lsp_generated.go	SemanticTokensEdit
internal/lsp/lsproto/lsp_generated.go	SemanticTokensDeltaResponse	internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrSemanticTokensDeltaOrNull
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptions	internal/lsp/lsproto/lsp_generated.go	BooleanOrEmptyObject
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptions	internal/lsp/lsproto/lsp_generated.go	BooleanOrSemanticTokensFullDelta
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptions	internal/lsp/lsproto/lsp_generated.go	SemanticTokensLegend
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptionsOrRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptions
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptionsOrRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	SemanticTokensRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrNull	internal/lsp/lsproto/lsp_generated.go	SemanticTokens
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrSemanticTokensDeltaOrNull	internal/lsp/lsproto/lsp_generated.go	SemanticTokens
internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrSemanticTokensDeltaOrNull	internal/lsp/lsproto/lsp_generated.go	SemanticTokensDelta
internal/lsp/lsproto/lsp_generated.go	SemanticTokensParams	internal/lsp/lsproto/lsp.go	HasTextDocumentURI
internal/lsp/lsproto/lsp_generated.go	SemanticTokensParams	internal/lsp/lsproto/lsp_generated.go	IntegerOrString
internal/lsp/lsproto/lsp_generated.go	SemanticTokensParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRangeParams	internal/lsp/lsproto/lsp.go	HasTextDocumentURI
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRangeParams	internal/lsp/lsproto/lsp_generated.go	IntegerOrString
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRangeParams	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRangeParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRangeResponse	internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrNull
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRefreshResponse	internal/lsp/lsproto/lsp.go	Null
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	BooleanOrEmptyObject
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	BooleanOrSemanticTokensFullDelta
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	DocumentSelectorOrNull
internal/lsp/lsproto/lsp_generated.go	SemanticTokensRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	SemanticTokensLegend
internal/lsp/lsproto/lsp_generated.go	SemanticTokensResponse	internal/lsp/lsproto/lsp_generated.go	SemanticTokensOrNull
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrCallHierarchyOptionsOrCallHierarchyRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrCodeActionOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDeclarationOptionsOrDeclarationRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDefinitionOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDocumentColorOptionsOrDocumentColorRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDocumentFormattingOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDocumentHighlightOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDocumentRangeFormattingOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrDocumentSymbolOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrFoldingRangeOptionsOrFoldingRangeRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrHoverOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrImplementationOptionsOrImplementationRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrInlayHintOptionsOrInlayHintRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrInlineCompletionOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrInlineValueOptionsOrInlineValueRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrLinkedEditingRangeOptionsOrLinkedEditingRangeRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrMonikerOptionsOrMonikerRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrReferenceOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrRenameOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrSelectionRangeOptionsOrSelectionRangeRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrTypeDefinitionOptionsOrTypeDefinitionRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrTypeHierarchyOptionsOrTypeHierarchyRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	BooleanOrWorkspaceSymbolOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	CodeLensOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	CompletionOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	DiagnosticOptionsOrRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentLinkOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentOnTypeFormattingOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	ExecuteCommandOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	ExperimentalServerCapabilities
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	PositionEncodingKind
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	SemanticTokensOptionsOrRegistrationOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	SignatureHelpOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	TextDocumentSyncOptionsOrKind
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	VSOnAutoInsertOptions
internal/lsp/lsproto/lsp_generated.go	ServerCapabilities	internal/lsp/lsproto/lsp_generated.go	WorkspaceOptions
internal/lsp/lsproto/lsp_generated.go	SetContentMapperContributionsParams	internal/lsp/lsproto/lsp_generated.go	ContentMapperContribution
internal/lsp/lsproto/lsp_generated.go	SetContentMapperContributionsParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SetLogVerbosityParams	internal/lsp/lsproto/lsp_generated.go	LogVerbosity
internal/lsp/lsproto/lsp_generated.go	SetTraceParams	internal/lsp/lsproto/lsp_generated.go	TraceValue
internal/lsp/lsproto/lsp_generated.go	ShowDocumentParams	internal/lsp/lsproto/lsp.go	URI
internal/lsp/lsproto/lsp_generated.go	ShowDocumentParams	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	ShowDocumentResponse	internal/lsp/lsproto/lsp_generated.go	ShowDocumentResult
internal/lsp/lsproto/lsp_generated.go	ShowMessageParams	internal/lsp/lsproto/lsp_generated.go	MessageType
internal/lsp/lsproto/lsp_generated.go	ShowMessageRequestClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ClientShowMessageActionItemOptions
internal/lsp/lsproto/lsp_generated.go	ShowMessageRequestParams	internal/lsp/lsproto/lsp_generated.go	MessageActionItem
internal/lsp/lsproto/lsp_generated.go	ShowMessageRequestParams	internal/lsp/lsproto/lsp_generated.go	MessageType
internal/lsp/lsproto/lsp_generated.go	ShowMessageResponse	internal/lsp/lsproto/lsp_generated.go	MessageActionItemOrNull
internal/lsp/lsproto/lsp_generated.go	ShutdownResponse	internal/lsp/lsproto/lsp.go	Null
internal/lsp/lsproto/lsp_generated.go	SignatureHelp	internal/lsp/lsproto/lsp_generated.go	SignatureInformation
internal/lsp/lsproto/lsp_generated.go	SignatureHelp	internal/lsp/lsproto/lsp_generated.go	UintegerOrNull
internal/lsp/lsproto/lsp_generated.go	SignatureHelpClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ClientSignatureInformationOptions
internal/lsp/lsproto/lsp_generated.go	SignatureHelpContext	internal/lsp/lsproto/lsp_generated.go	SignatureHelp
internal/lsp/lsproto/lsp_generated.go	SignatureHelpContext	internal/lsp/lsproto/lsp_generated.go	SignatureHelpTriggerKind
internal/lsp/lsproto/lsp_generated.go	SignatureHelpOrNull	internal/lsp/lsproto/lsp_generated.go	SignatureHelp
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp.go	HasTextDocumentPosition
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp.go	HasTextDocumentURI
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp_generated.go	IntegerOrString
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp_generated.go	Position
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp_generated.go	SignatureHelpContext
internal/lsp/lsproto/lsp_generated.go	SignatureHelpParams	internal/lsp/lsproto/lsp_generated.go	TextDocumentIdentifier
internal/lsp/lsproto/lsp_generated.go	SignatureHelpRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	DocumentSelectorOrNull
internal/lsp/lsproto/lsp_generated.go	SignatureHelpResponse	internal/lsp/lsproto/lsp_generated.go	SignatureHelpOrNull
internal/lsp/lsproto/lsp_generated.go	SignatureHelpTriggerKind	internal/glob/glob.go	element
internal/lsp/lsproto/lsp_generated.go	SignatureInformation	internal/lsp/lsproto/lsp_generated.go	ParameterInformation
internal/lsp/lsproto/lsp_generated.go	SignatureInformation	internal/lsp/lsproto/lsp_generated.go	StringOrMarkupContent
internal/lsp/lsproto/lsp_generated.go	SignatureInformation	internal/lsp/lsproto/lsp_generated.go	UintegerOrNull
internal/lsp/lsproto/lsp_generated.go	SignatureInformation	internal/lsp/lsproto/lsp_generated.go	VSClassifiedTextElement
internal/lsp/lsproto/lsp_generated.go	SnippetTextEdit	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	SnippetTextEdit	internal/lsp/lsproto/lsp_generated.go	StringValue
internal/lsp/lsproto/lsp_generated.go	StartCPUProfileResponse	internal/lsp/lsproto/lsp.go	Null
internal/lsp/lsproto/lsp_generated.go	StopCPUProfileResponse	internal/lsp/lsproto/lsp_generated.go	ProfileResult
internal/lsp/lsproto/lsp_generated.go	StringOrInlayHintLabelParts	internal/lsp/lsproto/lsp_generated.go	InlayHintLabelPart
internal/lsp/lsproto/lsp_generated.go	StringOrMarkedStringWithLanguage	internal/lsp/lsproto/lsp_generated.go	MarkedStringWithLanguage
internal/lsp/lsproto/lsp_generated.go	StringOrMarkupContent	internal/lsp/lsproto/lsp_generated.go	MarkupContent
internal/lsp/lsproto/lsp_generated.go	StringOrStringValue	internal/lsp/lsproto/lsp_generated.go	StringValue
internal/lsp/lsproto/lsp_generated.go	StringValue	internal/lsp/lsproto/lsp_generated.go	StringLiteralSnippet
internal/lsp/lsproto/lsp_generated.go	SymbolInformation	internal/lsp/lsproto/lsp_generated.go	Location
internal/lsp/lsproto/lsp_generated.go	SymbolInformation	internal/lsp/lsproto/lsp_generated.go	SymbolKind
internal/lsp/lsproto/lsp_generated.go	SymbolInformation	internal/lsp/lsproto/lsp_generated.go	SymbolTag
internal/lsp/lsproto/lsp_generated.go	SymbolInformationsOrDocumentSymbolsOrNull	internal/lsp/lsproto/lsp_generated.go	DocumentSymbol
internal/lsp/lsproto/lsp_generated.go	SymbolInformationsOrDocumentSymbolsOrNull	internal/lsp/lsproto/lsp_generated.go	SymbolInformation
internal/lsp/lsproto/lsp_generated.go	SymbolInformationsOrWorkspaceSymbolsOrNull	internal/lsp/lsproto/lsp_generated.go	SymbolInformation
internal/lsp/lsproto/lsp_generated.go	SymbolInformationsOrWorkspaceSymbolsOrNull	internal/lsp/lsproto/lsp_generated.go	WorkspaceSymbol
internal/lsp/lsproto/lsp_generated.go	SymbolKind	internal/glob/glob.go	element
internal/lsp/lsproto/lsp_generated.go	SymbolTag	internal/glob/glob.go	element
internal/lsp/lsproto/lsp_generated.go	TelemetryEvent	internal/lsp/lsproto/lsp_generated.go	RequestFailureTelemetryEventOrPerformanceStatsTelemetryEventOrProjectInfoTelemetryEventOrNull
internal/lsp/lsproto/lsp_generated.go	TextDocumentChangeRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	DocumentSelectorOrNull
internal/lsp/lsproto/lsp_generated.go	TextDocumentChangeRegistrationOptions	internal/lsp/lsproto/lsp_generated.go	TextDocumentSyncKind
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	CallHierarchyClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	CodeActionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	CodeLensClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	CompletionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DeclarationClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DefinitionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DiagnosticClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentColorClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentFormattingClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentHighlightClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentLinkClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentOnTypeFormattingClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentRangeFormattingClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	DocumentSymbolClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	FoldingRangeClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	HoverClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ImplementationClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	InlayHintClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	InlineCompletionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	InlineValueClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	LinkedEditingRangeClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	MonikerClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	PublishDiagnosticsClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	ReferenceClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	RenameClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	SelectionRangeClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	SemanticTokensClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	SignatureHelpClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	TextDocumentFilterClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	TextDocumentSyncClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	TypeDefinitionClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentClientCapabilities	internal/lsp/lsproto/lsp_generated.go	TypeHierarchyClientCapabilities
internal/lsp/lsproto/lsp_generated.go	TextDocumentContentChangePartial	internal/lsp/lsproto/lsp_generated.go	Range
internal/lsp/lsproto/lsp_generated.go	TextDocumentContentChangePartialOrWholeDocument	internal/lsp/lsproto/lsp_generated.go	TextDocumentContentChangePartial
