budget	fanout	rows	batch_size	maintenance	state	repetitions	affected_rows	join_affected_rows	output_rows	output_bytes	update_transaction_median_ms	update_transaction_min_ms	update_transaction_max_ms	query_compute_median_ms	query_compute_min_ms	query_compute_max_ms	update_plus_query_median_ms	update_plus_query_min_ms	update_plus_query_max_ms	client_transfer_median_ms	checksum_median_ms
constrained	200	12000	100	dd	insert_batch	5	100	100	110	1606	0.117750	0.098959	0.127500	0.000417	0.000375	0.000459	0.118209	0.099334	0.127917		
constrained	200	12000	100	dd	update_batch	5	100	100	110	1605	0.129375	0.114917	0.133750	0.000250	0.000208	0.000375	0.129667	0.115126	0.133958		
constrained	200	12000	100	pg_ivm	delete_batch	5	100	100	110	1606	1.512834	1.334375	1.544375	1.035375	0.816792	1.147292	2.548209	2.264084	2.686751	0.161792	0.089333
constrained	200	12000	100	pg_ivm	dimension_fanout	5	1	200	110	1606	0.937542	0.810459	1.069750	0.892792	0.729542	1.150125	1.853376	1.576917	2.219541	0.129084	0.131584
constrained	200	12000	100	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	1.079250	1.000750	1.177458	1.079250	1.000750	1.177458	0.452208	0.486250
constrained	200	12000	100	pg_ivm	insert_batch	5	100	100	110	1606	4.062292	2.543750	4.304542	1.128917	0.802292	1.232416	4.993958	3.672667	5.443750	0.187542	0.116917
constrained	200	12000	100	pg_ivm	update_batch	5	100	100	110	1605	2.873875	2.761208	2.996125	1.011042	0.845666	1.103542	3.977417	3.666500	4.007167	0.158000	0.115500
constrained	200	12000	100	sqlite-template-group	delete_batch	5	100	100	110	1606	5.549958	5.436708	6.195375	0.111042	0.083125	0.134500	5.641291	5.550417	6.278500		
constrained	200	12000	100	sqlite-template-group	dimension_fanout	5	1	200	110	1606	0.437583	0.375833	0.483334	0.092292	0.077875	0.179667	0.555500	0.496834	0.571042		
constrained	200	12000	100	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.096875	0.085333	0.142500	0.096875	0.085333	0.142500		
constrained	200	12000	100	sqlite-template-group	insert_batch	5	100	100	110	1606	5.730458	5.551084	9.455167	0.126000	0.092167	0.265333	5.853416	5.643251	9.720500		
constrained	200	12000	100	sqlite-template-group	update_batch	5	100	100	110	1605	8.941583	8.645875	9.398208	0.095958	0.064166	0.140542	9.057541	8.786417	9.494166		
constrained	200	12000	1000	dd	delete_batch	5	1000	1000	110	1598	0.289084	0.275917	0.472417	0.000209	0.000208	0.000583	0.289292	0.276167	0.473000		
constrained	200	12000	1000	dd	dimension_fanout	5	1	200	110	1595	0.058083	0.040083	0.115917	0.000542	0.000250	0.001875	0.058625	0.040333	0.117792		
constrained	200	12000	1000	dd	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.000583	0.000542	0.000750	0.000583	0.000542	0.000750		
constrained	200	12000	1000	dd	insert_batch	5	1000	1000	110	1603	0.294875	0.254208	0.370250	0.000334	0.000250	0.000500	0.295209	0.254500	0.370750		
constrained	200	12000	1000	dd	update_batch	5	1000	1000	110	1594	0.476125	0.408541	0.504166	0.000291	0.000250	0.000500	0.476416	0.408791	0.504666		
constrained	200	12000	1000	pg_ivm	delete_batch	5	1000	1000	110	1598	2.051333	1.901333	2.289708	1.019167	0.763000	1.129000	3.147333	2.814333	3.308875	0.156334	0.099042
constrained	200	12000	1000	pg_ivm	dimension_fanout	5	1	200	110	1595	1.026125	0.937500	1.115416	0.919625	0.771167	1.175417	1.873251	1.708667	2.290833	0.133333	0.111416
constrained	200	12000	1000	pg_ivm	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	1.036750	0.869334	1.391791	1.036750	0.869334	1.391791	0.508417	0.537666
constrained	200	12000	1000	pg_ivm	insert_batch	5	1000	1000	110	1603	7.823042	6.194875	7.946833	1.041708	0.851875	2.115875	8.864750	7.046750	9.955750	0.207708	0.128542
constrained	200	12000	1000	pg_ivm	update_batch	5	1000	1000	110	1594	7.815250	7.576958	9.130083	1.294084	0.926791	1.383709	9.198959	8.649583	10.141292	0.216333	0.128042
constrained	200	12000	1000	sqlite-template-group	delete_batch	5	1000	1000	110	1598	47.566209	47.043750	55.085708	0.130750	0.098791	0.164375	47.696959	47.156292	55.250083		
constrained	200	12000	1000	sqlite-template-group	dimension_fanout	5	1	200	110	1595	0.381000	0.334000	0.452292	0.072500	0.058375	0.081875	0.454333	0.392375	0.524792		
constrained	200	12000	1000	sqlite-template-group	initial	5	0	0	110	1608	0.000000	0.000000	0.000000	0.111916	0.096458	0.144500	0.111916	0.096458	0.144500		
constrained	200	12000	1000	sqlite-template-group	insert_batch	5	1000	1000	110	1603	47.332458	46.105500	52.320209	0.107292	0.101375	0.148167	47.439374	46.212792	52.468376		
constrained	200	12000	1000	sqlite-template-group	update_batch	5	1000	1000	110	1594	77.290083	76.945458	80.727125	0.121959	0.106833	0.126625	77.396916	77.063625	80.853750		
