cli:check	ts:v6/tsv2/cli/bop.ts#check	bridge
pl:v6/prolog/compile/analyze.pl#module	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/analyze.pl#module	pl:v6/prolog/compile/registry.pl#surface_for_term/6	calls
pl:v6/prolog/compile/analyze.pl#plain_positive_atom/1	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/analyze.pl#program_column_types/7	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#program_refs/2	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#program_uses_tick/2	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#refused_aggregate_head_shape/2	pl:v6/prolog/compile/registry.pl#surface_for_term/6	calls
pl:v6/prolog/compile/analyze.pl#rel_columns/5	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#rel_kind/3	pl:v6/prolog/0_program_check.pl#relation_kind/3	calls
pl:v6/prolog/compile/analyze.pl#rel_kind/3	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#reserved_construct_in_body/2	pl:v6/prolog/0_body_walk.pl#body_reserved_word/4	calls
pl:v6/prolog/compile/analyze.pl#reserved_construct_name/3	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#rule_body_tick_ref/2	pl:v6/prolog/0_body_walk.pl#walk_body/3	calls
pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#rule_is_aggregate/1	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#rule_is_edge/1	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#rule_is_level/1	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#seeded_refs/2	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#shared_refusal/2	pl:v6/prolog/0_program_check.pl#first_violation/3	calls
pl:v6/prolog/compile/analyze.pl#text_scalar_expression/2	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/analyze.pl#tick_goal/2	pl:v6/prolog/compile/analyze.pl#module	resides
pl:v6/prolog/compile/analyze.pl#tick_goal/2	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/compile.pl#check_world_shapes/3	pl:v6/prolog/0_type_plane.pl#world_row_shape_violation/3	calls
pl:v6/prolog/compile/compile.pl#compile_dl6/2	pl:v6/prolog/compile/compile.pl#module	resides
pl:v6/prolog/compile/compile.pl#compile_dl6/2	pl:v6/prolog/compile/parse_dl.pl#parse_dl_file/4	calls
pl:v6/prolog/compile/compile.pl#compile_fixture/3	pl:v6/prolog/compile/compile.pl#module	resides
pl:v6/prolog/compile/compile.pl#compile_fixture/4	pl:v6/prolog/compile/compile.pl#module	resides
pl:v6/prolog/compile/compile.pl#compile_program/6	pl:v6/prolog/compile/lower.pl#boot_statements/5	calls
pl:v6/prolog/compile/compile.pl#compile_program/6	pl:v6/prolog/compile/lower.pl#lower_program/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/0_program_check.pl#rule_is_edge/1	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/0_type_plane.pl#world_row_shape_violation/3	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/1_expansion.pl#expand_program/3	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/1_host_expand.pl#prepare_program/5	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/3_clock_check.pl#check_clock_program/1	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#check_edge_head_column_types/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#check_supported_subset_expanded/1	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#decl_key/3	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#declared_refs/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#derived_refs/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#program_column_types/7	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#program_refs/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#rel_columns/5	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#rel_kind/3	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#rule_is_edge/1	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/analyze.pl#seeded_refs/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/emit_ts.pl#emit_program/5	bridge
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/lower.pl#boot_statements/5	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/lower.pl#lower_program/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/parse_dl.pl#parse_dl_file/4	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/parse_dl.pl#parse_dl_line_for_reason/2	calls
pl:v6/prolog/compile/compile.pl#module	pl:v6/prolog/compile/strat.pl#sql_rule_order/2	calls
pl:v6/prolog/compile/compile.pl#prepare_program_for_compiler/2	pl:v6/prolog/1_host_expand.pl#prepare_program/5	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/0_program_check.pl#rule_is_edge/1	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/1_expansion.pl#expand_program/3	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/3_clock_check.pl#check_clock_program/1	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#check_edge_head_column_types/2	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#check_supported_subset_expanded/1	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#decl_key/3	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#declared_refs/2	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#derived_refs/2	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#program_column_types/7	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#program_refs/2	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#rel_columns/5	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#rel_kind/3	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#rule_is_edge/1	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/analyze.pl#seeded_refs/2	calls
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/compile.pl#module	resides
pl:v6/prolog/compile/compile.pl#program_plan/2	pl:v6/prolog/compile/strat.pl#sql_rule_order/2	calls
pl:v6/prolog/compile/compile.pl#throw_text_door_error/2	pl:v6/prolog/compile/parse_dl.pl#parse_dl_line_for_reason/2	calls
pl:v6/prolog/compile/emit_ts.pl#bind_plan_json/2	pl:v6/prolog/compile/registry.pl#bind_executor/2	calls
pl:v6/prolog/compile/emit_ts.pl#departure_resolver_const_lines/6	pl:v6/prolog/compile/lower.pl#departure_read_sql/3	calls
pl:v6/prolog/compile/emit_ts.pl#derived_edge_carry_required/3	pl:v6/prolog/compile/analyze.pl#derived_refs/2	calls
pl:v6/prolog/compile/emit_ts.pl#edge_resolver_block_indexed/4	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#emit_program/5	pl:v6/prolog/compile/analyze.pl#listened_departure_refs/2	calls
pl:v6/prolog/compile/emit_ts.pl#emit_program/5	pl:v6/prolog/compile/analyze.pl#program_uses_tick/2	calls
pl:v6/prolog/compile/emit_ts.pl#emit_program/5	pl:v6/prolog/compile/emit_ts.pl#module	resides
pl:v6/prolog/compile/emit_ts.pl#emit_program/5	pl:v6/prolog/compile/lower.pl#struct_type_plans/2	calls
pl:v6/prolog/compile/emit_ts.pl#header_lines/2	ts:v6/tsv2/gen_emitted/callgraph_derivation_over_extraction.ts#module	bridge
pl:v6/prolog/compile/emit_ts.pl#host_plan_json/2	pl:v6/prolog/compile/registry.pl#host_execution/3	calls
pl:v6/prolog/compile/emit_ts.pl#incremental_edge_statement_entry_line/3	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#incremental_relation_entry_line/5	pl:v6/prolog/compile/lower.pl#departure_frontier_table_name/2	calls
pl:v6/prolog/compile/emit_ts.pl#incremental_relation_entry_line/5	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/1_host_expand.pl#compile_host_decl/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#derived_refs/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#level_body_pre_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#listened_departure_refs/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#program_uses_tick/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/emit_ts.pl#header_lines/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/lower.pl#departure_frontier_table_name/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/lower.pl#departure_read_sql/3	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/lower.pl#struct_type_plans/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/registry.pl#bind_executor/2	calls
pl:v6/prolog/compile/emit_ts.pl#module	pl:v6/prolog/compile/registry.pl#host_execution/3	calls
pl:v6/prolog/compile/emit_ts.pl#ordered_arm_entry_line/4	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#ordered_arrival_accept_line/3	pl:v6/prolog/compile/lower.pl#relplan_kind/3	calls
pl:v6/prolog/compile/emit_ts.pl#ordered_departure_read_entry/3	pl:v6/prolog/compile/lower.pl#departure_read_sql/3	calls
pl:v6/prolog/compile/emit_ts.pl#plan_pre_refs/2	pl:v6/prolog/compile/analyze.pl#level_body_pre_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#reconcile_every_tick/2	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/emit_ts.pl#retraction_guard/2	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#retraction_guard/2	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/emit_ts.pl#retraction_guard/2	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/emit_ts.pl#world_plan_lines/2	pl:v6/prolog/1_host_expand.pl#compile_host_decl/2	calls
pl:v6/prolog/compile/lower.pl#aggregate_insert_scoped_sql/6	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#aggregate_insert_scoped_sql/6	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#aggregate_scope_columns/5	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#aggregate_scope_seed_sql/5	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#aggregate_scope_seed_sql/5	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#arithmetic_expr/4	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/lower.pl#arithmetic_sql/6	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/lower.pl#avg_aggregate_rules/1	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#avg_body_rows_sql/4	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#avg_body_rows_sql/4	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#avg_delta_rows_sql/4	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#avg_delta_rows_sql/4	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#boot_column_slot/6	pl:v6/prolog/0_type_plane.pl#canonical_json_text/2	calls
pl:v6/prolog/compile/lower.pl#boot_statements/5	pl:v6/prolog/0_type_plane.pl#type_definitions/2	calls
pl:v6/prolog/compile/lower.pl#boot_statements/5	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#check_single_recursive_read/2	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#comparison_operator_sql/5	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/lower.pl#compile_body_guards/5	pl:v6/prolog/0_coalesce_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#compile_body_guards/5	pl:v6/prolog/0_seq_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#compile_body_guards/5	pl:v6/prolog/compile/analyze.pl#body_guard_goals/2	calls
pl:v6/prolog/compile/lower.pl#compile_body_guards/5	pl:v6/prolog/compile/analyze.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#compile_guard_goal/3	pl:v6/prolog/compile/analyze.pl#bind_goal/3	calls
pl:v6/prolog/compile/lower.pl#compile_guard_goal/3	pl:v6/prolog/compile/analyze.pl#guard_goal/1	calls
pl:v6/prolog/compile/lower.pl#compile_guard_goal/3	pl:v6/prolog/compile/analyze.pl#tick_goal/2	calls
pl:v6/prolog/compile/lower.pl#decode_pattern_atoms/5	pl:v6/prolog/0_type_plane.pl#type_definition/4	calls
pl:v6/prolog/compile/lower.pl#decode_slot/7	pl:v6/prolog/0_type_plane.pl#declared_type_name/2	calls
pl:v6/prolog/compile/lower.pl#decode_source_type/6	pl:v6/prolog/0_type_plane.pl#declared_type_name/2	calls
pl:v6/prolog/compile/lower.pl#departure_frontier_table_name/2	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#departure_read_sql/3	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#dictionary_ref_type/3	pl:v6/prolog/0_type_plane.pl#column_storage/3	calls
pl:v6/prolog/compile/lower.pl#dictionary_storage_kind/3	pl:v6/prolog/0_type_plane.pl#column_storage/3	calls
pl:v6/prolog/compile/lower.pl#edge_statements_for_rule/3	pl:v6/prolog/compile/analyze.pl#edge_trigger_shape/2	calls
pl:v6/prolog/compile/lower.pl#expand_decode_rule/4	pl:v6/prolog/0_coalesce_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#expand_decode_rule/4	pl:v6/prolog/0_seq_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#expand_decode_rule/4	pl:v6/prolog/compile/analyze.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#expand_relation_pattern_rule/4	pl:v6/prolog/0_coalesce_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#expand_relation_pattern_rule/4	pl:v6/prolog/0_seq_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#expand_relation_pattern_rule/4	pl:v6/prolog/compile/analyze.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#group_adjacent_by_head/2	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#group_adjacent_by_head/2	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#intern_relation_value/6	pl:v6/prolog/0_type_plane.pl#type_definition/4	calls
pl:v6/prolog/compile/lower.pl#level_avg_sql/4	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#level_insert_sql/4	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#level_insert_sql/4	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#level_recursive_arm/3	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#level_recursive_arm/3	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#level_recursive_arm/3	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#level_rule_delta_arms/3	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#level_statement_group/3	pl:v6/prolog/compile/analyze.pl#rule_is_aggregate/1	calls
pl:v6/prolog/compile/lower.pl#level_support_arm/3	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#level_support_arm/3	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#level_support_arm/3	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/0_type_plane.pl#type_definitions/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/compile/analyze.pl#level_body_pre_ref/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/compile/analyze.pl#listened_departure_refs/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/compile/analyze.pl#program_uses_tick/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#lower_program/2	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_body_walk.pl#body_relation_atoms/4	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_coalesce_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_seq_expand.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#canonical_json_text/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#column_storage/3	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#declared_type_name/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#relation_value_shape/3	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#type_definition/4	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#type_definitions/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#type_field_values/4	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/0_type_plane.pl#type_topological_order/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#aggregate_head_template/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#bind_goal/3	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#body_guard_goals/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#conjunction_goals/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#decl_key/3	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#edge_trigger_shape/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#guard_goal/1	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#level_body_pre_ref/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#listened_departure_refs/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#program_uses_tick/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#rule_is_aggregate/1	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/analyze.pl#tick_goal/2	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/lower.pl#module	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/lower.pl#rel_ddl/6	pl:v6/prolog/0_type_plane.pl#declared_type_name/2	calls
pl:v6/prolog/compile/lower.pl#relation_pattern_residue/5	pl:v6/prolog/0_body_walk.pl#body_relation_atoms/4	calls
pl:v6/prolog/compile/lower.pl#relation_pattern_residue/5	pl:v6/prolog/0_type_plane.pl#relation_value_shape/3	calls
pl:v6/prolog/compile/lower.pl#relplan_kind/3	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#rewrite_relation_arguments/6	pl:v6/prolog/0_type_plane.pl#relation_value_shape/3	calls
pl:v6/prolog/compile/lower.pl#rewrite_relation_goals/6	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/lower.pl#rule_reads_head/2	pl:v6/prolog/compile/analyze.pl#body_ref_uses/2	calls
pl:v6/prolog/compile/lower.pl#struct_intern_statements/7	pl:v6/prolog/0_type_plane.pl#type_definition/4	calls
pl:v6/prolog/compile/lower.pl#struct_intern_statements/7	pl:v6/prolog/0_type_plane.pl#type_field_values/4	calls
pl:v6/prolog/compile/lower.pl#struct_intern_statements/7	pl:v6/prolog/compile/analyze.pl#decl_key/3	calls
pl:v6/prolog/compile/lower.pl#struct_type_plan/4	pl:v6/prolog/0_type_plane.pl#type_definition/4	calls
pl:v6/prolog/compile/lower.pl#struct_type_plan/4	pl:v6/prolog/compile/analyze.pl#decl_key/3	calls
pl:v6/prolog/compile/lower.pl#struct_type_plans/2	pl:v6/prolog/0_type_plane.pl#type_definitions/2	calls
pl:v6/prolog/compile/lower.pl#struct_type_plans/2	pl:v6/prolog/0_type_plane.pl#type_topological_order/2	calls
pl:v6/prolog/compile/lower.pl#struct_type_plans/2	pl:v6/prolog/compile/lower.pl#module	resides
pl:v6/prolog/compile/lower.pl#take_same_head/4	pl:v6/prolog/1_host_expand.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#take_same_head/4	pl:v6/prolog/compile/analyze.pl#rule_head_ref/2	calls
pl:v6/prolog/compile/lower.pl#text_scalar_expr/3	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/lower.pl#text_scalar_sql/3	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/oracle_dump.pl#dump_all/0	pl:v6/prolog/compile/oracle_dump.pl#module	resides
pl:v6/prolog/compile/parse_dl.pl#body_item/5	pl:v6/prolog/compile/registry.pl#surface/5	calls
pl:v6/prolog/compile/parse_dl.pl#body_item/5	pl:v6/prolog/compile/registry.pl#wrapper_lower_role/3	calls
pl:v6/prolog/compile/parse_dl.pl#module	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/parse_dl.pl#module	pl:v6/prolog/compile/registry.pl#host_input_roles/3	calls
pl:v6/prolog/compile/parse_dl.pl#module	pl:v6/prolog/compile/registry.pl#surface/5	calls
pl:v6/prolog/compile/parse_dl.pl#module	pl:v6/prolog/compile/registry.pl#wrapper_lower_role/3	calls
pl:v6/prolog/compile/parse_dl.pl#normalize_host_body/3	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/parse_dl.pl#normalize_host_body/3	pl:v6/prolog/compile/registry.pl#host_input_roles/3	calls
pl:v6/prolog/compile/parse_dl.pl#parse_dl/4	pl:v6/prolog/compile/parse_dl.pl#module	resides
pl:v6/prolog/compile/parse_dl.pl#parse_dl_file/4	pl:v6/prolog/compile/parse_dl.pl#module	resides
pl:v6/prolog/compile/parse_dl.pl#parse_dl_line_for_reason/2	pl:v6/prolog/compile/parse_dl.pl#module	resides
pl:v6/prolog/compile/parse_dl.pl#registered_infix_op/4	pl:v6/prolog/compile/registry.pl#surface/5	calls
pl:v6/prolog/compile/print_dl.pl#arith_op/2	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/print_dl.pl#augmented_decls/6	pl:v6/prolog/compile/analyze.pl#declared_refs/2	calls
pl:v6/prolog/compile/print_dl.pl#decl_line/5	pl:v6/prolog/compile/analyze.pl#rel_columns/5	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/analyze.pl#declared_refs/2	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/analyze.pl#rel_columns/5	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/registry.pl#expression/5	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/registry.pl#host_input_contract/3	calls
pl:v6/prolog/compile/print_dl.pl#module	pl:v6/prolog/compile/registry.pl#wrapper_lower_role/3	calls
pl:v6/prolog/compile/print_dl.pl#print_body_item/3	pl:v6/prolog/compile/registry.pl#body_surface_for_term/6	calls
pl:v6/prolog/compile/print_dl.pl#print_dl_program/3	pl:v6/prolog/compile/print_dl.pl#module	resides
pl:v6/prolog/compile/print_dl.pl#print_dl_program_with_edb_types/7	pl:v6/prolog/compile/print_dl.pl#module	resides
